"Year","Lat","Lon","Density"
1992,56.66667,-169.48333,138.633273918308
1992,57,-170.8,4328.44890420167
1992,55.66667,-166.96667,4465.10439288063
1992,56.66667,-168.88333,105.584303738904
1992,55.33333,-163.98333,4802.15707325242
1992,55.66667,-167.56667,9849.66799463237
1992,56.01667,-167.61667,9509.14766805201
1992,55.68333,-164.01667,3632.20067914389
1992,57,-171.4,2036.3425897857
1992,55.68333,-164.58333,3838.18447144843
1992,56.01667,-164.58333,4297.26022708012
1992,55.99167,-168.18333,9463.34737309934
1992,56.33333,-168.23333,3104.48733737929
1992,56.33333,-164.6,1457.20828264354
1992,56,-165.2,5154.3808592044
1992,55.99167,-165.8,3274.16867388761
1992,57.01667,-163.36667,6002.95655357052
1992,56.35,-163.36667,6037.50830399682
1992,56.65,-162.75,6082.77324634941
1992,56.33333,-163.98333,2712.30546395228
1992,57,-162.76667,1827.77429013346
1992,57,-164.01667,4477.68145596896
1992,57,-165.18333,2748.65869181172
1992,56.66667,-166.41667,3430.89849838362
1992,57,-166.45,6513.84742134525
1992,56.66667,-164.61667,824.282124011389
1992,57,-165.83333,3384.02507531366
1992,57,-167.08333,92.8284797322887
1992,56.7,-165.86667,105.810432351437
1992,56.66667,-163.98333,326.036212192735
1992,57,-164.58333,99.6306647506898
1992,57.33333,-167.1,72.3247363441218
1992,57.33333,-172.08333,5265.33216564624
1992,56.66667,-170.73333,15784.3343975165
1992,56.35,-165.83333,2008.79548392877
1992,57,-172.03333,6779.62484598142
1992,56.66667,-171.96667,2477.33005210841
1992,56.68333,-170.1,4093.898512366
1992,56.35,-165.23333,280.834724365671
1992,56.66667,-165.23333,75.556351422035
1992,56.33333,-170.06667,5354.06231052617
1992,55.33333,-167.55,107.141609726613
1992,55.66667,-166.4,1184.02967561854
1992,56.66667,-171.33333,1399.79766337665
1992,56,-166.4,337.782303087074
1992,57,-172.66667,63.3652507666342
1992,56.35,-166.43333,66.6456295423711
1992,57.35,-170.83333,311.086225775006
1992,57.33333,-168.38333,129.914922103681
1992,56.66667,-168.3,63.6925320416241
1992,58,-171,615.623267849486
1992,57.35,-169.58333,3449.47312163534
1992,57.3,-168.96667,65.1965292287685
1992,57.33333,-167.71667,1354.16910574427
1992,56.66667,-167.7,6662.43790443327
1992,58,-171.58333,6163.28194218586
1992,57.63333,-171.58333,404.973639996956
1992,56.66667,-167.06667,17532.217857809
1992,56.33333,-167.65,2197.55109537227
1992,56.33333,-167.03333,12796.2795518825
1992,57.66667,-170.9,4289.21599663256
1992,57,-167.68333,25435.356685292
1992,57,-168.96667,143.498883324537
1992,56.96667,-168.36667,12550.6958585056
1992,57.66667,-169.03333,7569.85671783888
1992,57.66667,-169.65,14301.6164873235
1992,57.66667,-167.75,264.605310096188
1992,57.66667,-168.38333,1071.13916244532
1992,57.66667,-170.28333,20020.5975512135
1992,58,-170.31667,13801.7263850258
1992,57.66667,-167.11667,12991.2288177581
1992,58.35,-170.93333,140.675602016033
1992,58.35,-171.56667,2302.68798577179
1992,58.66667,-172.28333,604.674872038244
1992,58.68333,-172.88333,14071.0029872907
1992,58.66667,-173.43333,14233.0405104811
1992,59,-173.61667,14503.4643147821
1992,58,-172.08333,14033.1879130504
1992,56,-167,1772.84260414466
1992,58.85,-175.13333,27039.6622519588
1992,58.78333,-174.6,29653.7662165423
1992,58.66667,-175.46667,32482.752609967
1992,58.33333,-172.23333,5054.43560193196
1992,57.63333,-164.56667,604.309569372843
1992,58.31667,-172.88333,2801.86633880999
1992,58.03333,-172.81667,5150.06829119137
1992,57.33333,-164.55,8659.16672616361
1992,58.33333,-167.73333,5517.15679877691
1992,58.68333,-169.15,5068.3412933072
1992,59.01667,-174.25,4222.12769160486
1992,58.66667,-170.38333,3353.42967639241
1992,58.66667,-170.98333,384.109300103278
1992,58.68333,-169.76667,4204.55035215286
1992,58.35,-173.41667,10835.7183468761
1992,58.01667,-168.98333,5930.97945063193
1992,57.96667,-167.2,78076.224232637
1992,58,-165.28333,71.8269603502452
1992,57.98333,-168.38333,28713.4616151862
1992,57.68333,-165.25,9323.98860707789
1992,58.01667,-166.56667,1684.35815822912
1992,58,-169.63333,427.043490837385
1992,57.41667,-165.28333,8326.91814261129
1992,58.01667,-165.96667,181.011117099539
1992,57.4,-165.85,279.992962859259
1992,57.96667,-167.8,217.500600538644
1992,58.31667,-170.36667,2350.906419069
1992,58.31667,-168.96667,4189.2980534147
1992,58.66667,-171.81667,3529.59640769086
1992,59.31667,-172.33333,1883.90669963877
1992,58.96667,-171.71667,139.126376903832
1992,58.33333,-168.36667,828.434402407266
1992,59.65,-173.1,138.839542384698
1992,59.18333,-172.06667,724.491277825515
1992,58.36667,-169.61667,909.747018338289
1992,59.68333,-173.75,5769.47039703179
1992,59.33333,-174.38333,2429.98346998177
1992,59.35,-173.75,285.637169453974
1992,59.35,-173.05,364.392017240604
1992,59,-172.86667,346.683760299193
1992,58.95,-172.3,664.408543284023
1992,57.66667,-165.88333,714.202570774817
1992,57.68333,-166.41667,136.953270446686
1992,57.4,-166.48333,589.119049377039
1992,55.03333,-166.35,9430.47393921412
1992,57.35,-170.23333,14117.7234155173
1992,57.35,-163.98333,2536.35241840843
1992,57.68333,-172.15,7143.91073698278
1992,57.68333,-172.76667,285.186420295749
1992,59.35,-171.18917,2291.63471140193
1992,60.33667,-171.385,6494.53019878569
1992,60.35167,-172.05167,5854.39744142031
1992,59.68334,-171.28834,5737.48168393261
1992,60.97667,-172.80084,1465.18236062104
1992,60.68167,-172.77417,6074.50777447576
1992,60.02334,-171.29583,6650.85546198655
1992,60.6575,-172.07,30234.962105118
1992,59.015,-171.12334,9789.60395517041
1992,60.68667,-171.39584,18646.6539051471
1992,59.005,-175.75334,52340.6451971912
1992,57.32834,-173.36583,25959.575614962
1992,58.00667,-173.475,2437.7456223773
1992,59.645,-171.9,36311.0566786431
1992,60.33417,-174.0225,2659.1011777512
1992,61.00084,-173.53334,1093.39673658552
1992,60.00167,-173.26583,7062.28685710418
1992,60.97917,-174.21084,8413.39223686159
1992,60.0025,-172.59334,1735.19595039067
1992,60.64167,-174.13583,8731.29463845884
1992,59.98167,-171.9525,10492.5627337936
1992,60.00167,-174.57084,18933.19949637
1992,59.99334,-173.92667,8955.93259523801
1992,59.665,-172.59334,110.599822366948
1992,59.68417,-174.41417,8047.9943688759
1992,59.6675,-175.12417,4191.02142646024
1992,59.6675,-175.895,13996.6951432062
1992,59.65417,-176.565,8555.80095751329
1992,59.6625,-177.16667,6635.55960253014
1992,59.98667,-177.89334,563.885770852146
1992,59.3225,-176.36333,2315.09035359633
1992,59.98167,-177.17917,1055.25701773934
1992,59.9875,-176.72167,18815.9362072593
1992,59.9875,-175.8975,16656.6937222026
1992,60,-175.23417,8202.36807610151
1992,59.3225,-175.72334,2003.41287293119
1992,59.3475,-175.08667,5344.60592346924
1992,57.5,-170.5925,1576.66878382385
1992,56.84167,-170.485,2720.64381309929
1992,56.8325,-169.88667,1235.91409685962
1992,60.3275,-173.385,17095.5918761815
1992,59.99083,-170.58167,4639.05935178339
1992,59.3175,-170.5125,536.67192326842
1992,58.99917,-169.84667,270.791560909711
1992,59.01,-170.46,13414.0098437785
1992,59.6575,-170.5425,2960.83812726058
1992,60.3225,-170.61167,58332.3878181657
1992,58.99834,-169.13334,10497.0809808264
1992,59.5125,-173.41333,2818.71665246616
1992,59.795,-174.2725,10276.5472150069
1992,60.66242,-174.96584,5172.685038415
1992,60.6805,-176.37184,3378.68399064504
1992,61.35167,-176.31,4963.32020417175
1992,61.014,-176.47367,1703.83447766932
1992,60.66784,-175.63467,21409.8929564197
1992,61.00833,-177.66617,3567.08146357624
1992,60.6665,-178.136,1199.63593537357
1992,60.31867,-175.38025,10015.4461469719
1992,61.65125,-176.4755,3385.71079592597
1992,60.66767,-177.462,10471.7253096827
1992,60.33367,-176.00333,10833.975874749
1992,60.33925,-174.685,1551.36671254559
1992,61.32292,-176.98917,937.976546175846
1992,61.00667,-177.01108,15132.5801640284
1992,60.65308,-176.81692,135.395780454856
1992,60.33984,-176.75125,9579.23294150393
1992,60.33317,-177.41534,13665.4082940898
1992,57.66625,-173.40392,23458.213048464
1992,57.82917,-170.58725,1504.40175724843
1992,56.82933,-169.28184,5663.87239201423
1992,56.82959,-168.60809,1294.59588743877
1992,57.83175,-169.89592,1434.05074208696
1992,57.49667,-169.97833,14198.273941688
1992,57.83033,-168.675,1778.29677284445
1992,57.17067,-169.21817,9625.23395942758
1992,57.18133,-168.59383,1611.74599203106
1992,57.50325,-168.60659,17022.045072447
1992,57.8265,-169.25867,14727.976234426
1992,57.50625,-169.25725,452.858129080091
1992,61.01134,-174.87592,1490.95274776469
1992,61.3455,-174.97408,5066.80443604171
1992,61.327,-175.81925,4592.78291715942
1992,61.69684,-175.12084,4755.31185100541
1992,60.99592,-175.56792,8075.01307434704
1992,62.0445,-175.21992,7331.88592799524
1992,61.97392,-175.94967,6667.28869598999
1992,61.63967,-175.85117,8581.61530179955
1992,57.147,-169.88842,6516.52429075871
1992,59.84109,-172.16692,2806.18982236304
1992,57.11833,-170.49075,10420.5704760175
1992,60.19975,-173.61392,1662.25876420175
1992,59.86167,-173.554,501.758195339161
1992,59.50375,-172.80492,7200.34393683048
1992,59.83575,-172.87533,70.5217873244379
1992,60.17167,-172.995,3078.25697074398
1992,60.16583,-174.34992,7477.70984969976
1992,61.99925,-174.40258,65.3248850834967
1992,61.65708,-174.40942,13611.4803325434
1992,61.326,-174.27567,2058.90901376712
1992,61.66434,-173.49084,12172.9989692135
1992,61.39417,-173.532,4473.63206336917
1993,57,-169.55,7377.38040875464
1993,57.03333,-170.25,2077.14518900666
1993,57.35,-171.48333,556.421913316701
1993,55.68333,-165.76667,460.297208996801
1993,55.68333,-165.16667,536.123545590881
1993,56.33333,-168.88333,70.4754326711105
1993,55.33333,-165.16667,67.5899621026904
1993,56.01667,-163.96667,3293.07666004726
1993,56.35,-169.43333,7121.32255011951
1993,55.33333,-166.33333,3182.79058191182
1993,56.66667,-169.48333,908.491278291338
1993,57,-170.8,2095.29588720885
1993,55.66667,-166.96667,964.230038831548
1993,56.66667,-168.88333,892.628838254568
1993,55.66667,-167.56667,1133.39264654499
1993,56.01667,-167.61667,528.649258328171
1993,55.68333,-164.01667,56.9386405937758
1993,57,-171.4,74.1454657000008
1993,56.01667,-164.58333,62.0769238823709
1993,56.33333,-168.23333,267.023226242518
1993,56.33333,-164.6,267.49350171641
1993,56,-165.2,1082.9909211
1993,55.99167,-165.8,7589.7666902636
1993,56.35,-163.36667,3984.64920093812
1993,56.31667,-162.8,68.8773085141608
1993,56.65,-162.75,64.9314773000816
1993,56.66667,-163.4,69.3892281288786
1993,56,-162.21667,71.0687126313611
1993,56.31667,-161,67.0540137206952
1993,57.33333,-160.31667,499.98964938115
1993,57.68333,-160.86667,121.940110629875
1993,57.35,-162.13333,103.765272006408
1993,57.01667,-162.15,58.0944322680789
1993,57.66667,-162.73333,107.555735194514
1993,57,-165.18333,1120.69571941706
1993,56.66667,-166.41667,439.383154791745
1993,57,-166.45,747.233128962312
1993,56.66667,-164.61667,2492.3931000239
1993,57,-165.83333,7445.85135646622
1993,57,-167.08333,41674.8295934932
1993,56.7,-165.86667,32331.5137542037
1993,56.66667,-163.98333,18652.9552269052
1993,57,-164.58333,3435.69038587549
1993,57.33333,-167.1,1145.45638573083
1993,56.33333,-170.7,768.174296520716
1993,57.33333,-172.08333,1792.31382466176
1993,56.66667,-170.73333,1296.12285747246
1993,56.35,-165.83333,7861.6359084477
1993,57,-172.03333,92699.4244315945
1993,56.66667,-171.96667,1659.29910563317
1993,56.68333,-170.1,495.548564848412
1993,56.35,-165.23333,2643.53241261241
1993,56.66667,-165.23333,1376.48406929198
1993,56.33333,-170.06667,4960.00710460542
1993,55.33333,-167.55,4206.00794974895
1993,55.66667,-166.4,3586.75494089032
1993,56.66667,-171.33333,3009.97999576062
1993,56,-166.4,1570.75032446395
1993,57,-172.66667,1653.93112753629
1993,56.35,-166.43333,13193.0912755007
1993,57.35,-170.83333,76.5051640261361
1993,57.33333,-168.38333,286.568117499911
1993,56.66667,-168.3,600.437910972911
1993,58,-171,2074.36598239233
1993,57.35,-169.58333,735.167229368744
1993,57.3,-168.96667,1361.7569055541
1993,57.33333,-167.71667,4344.58367919974
1993,56.66667,-167.7,948.344818778736
1993,58,-171.58333,2911.35444377833
1993,57.63333,-171.58333,368.264186515701
1993,56.66667,-167.06667,2318.82444685155
1993,56.33333,-167.65,4758.47848173463
1993,56.33333,-167.03333,1167.79634671149
1993,57.66667,-170.9,4752.27967362917
1993,57,-167.68333,3884.39850297347
1993,57,-168.96667,7698.74193736094
1993,56.96667,-168.36667,14742.8553143889
1993,57.66667,-169.03333,1019.52970580469
1993,57.66667,-169.65,1707.91259190108
1993,57.66667,-167.75,4851.19441608558
1993,57.66667,-168.38333,3888.88266708479
1993,57.66667,-170.28333,18025.4883191459
1993,58,-170.31667,4685.7992068356
1993,57.66667,-167.11667,7991.57339460018
1993,58.35,-170.93333,1672.47122843389
1993,58.35,-171.56667,11672.6872589903
1993,58.66667,-172.28333,117.909877042759
1993,58.68333,-172.88333,1845.04091224974
1993,58.66667,-173.43333,5480.19802878665
1993,59,-173.61667,353.503013545236
1993,58,-172.08333,142.720469570654
1993,56,-167,411.649474123318
1993,58.78333,-174.6,17506.3888575173
1993,58.33333,-172.23333,3354.88868429146
1993,58.31667,-166.51667,116.699124975119
1993,58.31667,-172.88333,264.621184501046
1993,58.03333,-172.81667,4998.69417522476
1993,58.33333,-165.21667,5539.93004475128
1993,58.31667,-167.08333,1932.22878208621
1993,58.33333,-167.73333,3216.45218701166
1993,58.68333,-169.15,1613.82834490975
1993,59.01667,-174.25,6233.40169936102
1993,58.66667,-170.38333,8733.97682073403
1993,58.66667,-170.98333,5877.20731654039
1993,58.68333,-169.76667,835.509689526149
1993,58.35,-173.41667,3349.79476994719
1993,58.01667,-168.98333,2592.24319602469
1993,57.96667,-167.2,2764.99565823966
1993,58,-165.28333,2667.38015926052
1993,57.98333,-168.38333,812.067998575697
1993,57.68333,-165.25,1662.8767730016
1993,58.01667,-166.56667,6736.38362432401
1993,58,-169.63333,1799.89756316377
1993,57.41667,-165.28333,1568.11933439187
1993,58.01667,-165.96667,768.514000454656
1993,57.4,-165.85,513.494234484382
1993,57.96667,-167.8,9200.33064088506
1993,58.31667,-170.36667,4086.60075817369
1993,58.31667,-168.96667,5186.67757556657
1993,58.66667,-171.81667,6915.50873494231
1993,59.31667,-172.33333,4905.65151918152
1993,58.96667,-171.71667,2882.89553417541
1993,59.65,-173.1,2395.72553100594
1993,59.18333,-172.06667,2133.76249476314
1993,58.36667,-169.61667,11345.6719040413
1993,59.68333,-173.75,2659.07208771772
1993,59.33333,-174.38333,927.001079803303
1993,59.35,-173.75,1586.15347998506
1993,59.35,-173.05,1378.54899447901
1993,59,-172.86667,11490.1398382402
1993,58.95,-172.3,267.808044598878
1993,57.66667,-165.88333,76.9141621833699
1993,57.68333,-166.41667,308.700836690186
1993,57.4,-166.48333,1034.3582007385
1993,57.68333,-172.15,408.079728312688
1993,57.68333,-172.76667,467.412912305462
1993,57.33333,-172.71667,20677.5076650137
1993,59.35,-171.18917,6495.33634788516
1993,60.33667,-171.385,1111.59699739596
1993,59.68334,-171.28834,1592.6847729837
1993,60.68167,-172.77417,1004.19130146608
1993,60.67084,-173.46167,846.084483527014
1993,59.015,-171.12334,19021.019173476
1993,59.005,-175.75334,566.509123492077
1993,58.00667,-173.475,302.159043641816
1993,59.645,-171.9,1690.98865914957
1993,60.33417,-174.0225,58.4885154717064
1993,60.00167,-173.26583,128.936003671667
1993,60.97917,-174.21084,120.323443917259
1993,60.0025,-172.59334,56.7264013264132
1993,60.64167,-174.13583,61.6399303372413
1993,59.98167,-171.9525,244.930903827275
1993,60.00167,-174.57084,135.695369029423
1993,59.99334,-173.92667,1259.14243585617
1993,59.665,-172.59334,925.874815649175
1993,59.68417,-174.41417,1076.58533834045
1993,59.6675,-175.12417,801.572964330692
1993,59.6675,-175.895,1471.63033811051
1993,59.65417,-176.565,117.400709601806
1993,59.98667,-177.89334,127.717574477524
1993,59.3225,-176.36333,201.657553622698
1993,59.98167,-177.17917,65.0580526648908
1993,59.9875,-176.72167,926.652958826879
1993,59.9875,-175.8975,1239.84383866116
1993,60,-175.23417,1141.32557038112
1993,59.3225,-175.72334,932.039692312294
1993,59.3475,-175.08667,2588.82940749126
1993,57.5,-170.5925,5763.0709811636
1993,56.84167,-170.485,22208.4031431919
1993,56.8325,-169.88667,2038.35785489352
1993,60.3275,-173.385,8206.02502848748
1993,59.99083,-170.58167,10086.7883091253
1993,59.3175,-170.5125,25255.1745735951
1993,58.99917,-169.84667,662.540711008694
1993,59.675,-169.89,4236.1905392057
1993,59.01,-170.46,5205.83433314523
1993,59.33084,-169.87584,4064.97183508657
1993,59.315,-169.2225,2871.35695606044
1993,59.6575,-170.5425,2497.11468887012
1993,60.3225,-170.61167,22145.6616596017
1993,58.99834,-169.13334,1982.62390351268
1993,59.5125,-173.41333,1281.90696649278
1993,59.795,-174.2725,1450.22854085647
1993,60.66242,-174.96584,1724.16148304339
1993,60.6805,-176.37184,1479.31435050385
1993,61.35167,-176.31,11499.959099376
1993,61.014,-176.47367,12165.9858000212
1993,60.66784,-175.63467,488.149092345107
1993,61.00833,-177.66617,1608.67489096454
1993,60.6665,-178.136,4925.33930324645
1993,60.31867,-175.38025,224838.218830014
1993,61.65125,-176.4755,8166.00618507202
1993,60.66767,-177.462,7845.70184503356
1993,60.33367,-176.00333,1972.70289157004
1993,60.33925,-174.685,5123.11835183329
1993,61.32292,-176.98917,8947.82764225438
1993,61.00667,-177.01108,5856.42325595856
1993,60.65308,-176.81692,6613.77554044007
1993,60.33984,-176.75125,7223.4674874702
1993,60.33317,-177.41534,5464.33663051642
1993,57.66625,-173.40392,9928.73851325511
1993,57.82917,-170.58725,7827.91731451721
1993,56.82933,-169.28184,12901.7080798033
1993,56.82959,-168.60809,548.770129761324
1993,57.83175,-169.89592,9987.60329634381
1993,57.49667,-169.97833,5041.43884056746
1993,57.83033,-168.675,261.807145418645
1993,57.17067,-169.21817,5253.50051332132
1993,57.18133,-168.59383,999.639185808171
1993,57.50325,-168.60659,5066.36619825046
1993,57.8265,-169.25867,12496.8037355639
1993,57.50625,-169.25725,6331.95425930043
1993,61.01134,-174.87592,13945.1556315024
1993,61.3455,-174.97408,26496.3578188009
1993,61.327,-175.81925,2808.12073316173
1993,61.69684,-175.12084,7892.53287776277
1993,60.99592,-175.56792,17525.0029726443
1993,61.97392,-175.94967,3916.95166403965
1993,61.63967,-175.85117,3486.23181746519
1993,59.84109,-172.16692,8575.88372466861
1993,57.11833,-170.49075,8076.36032686646
1993,60.19975,-173.61392,3299.37239922918
1993,59.86167,-173.554,9280.92482406247
1993,59.50375,-172.80492,6359.37898666802
1993,59.83575,-172.87533,958.073741696151
1993,60.17167,-172.995,2703.13558339986
1993,60.16583,-174.34992,614.362696442099
1993,61.65708,-174.40942,63.9855891329695
1993,61.326,-174.27567,1797.38708225559
1994,57,-169.55,5720.17648629902
1994,57.03333,-170.25,8605.47366225654
1994,57.35,-171.48333,3671.98236576864
1994,55.68333,-165.16667,2828.28862155126
1994,56.33333,-168.88333,22228.2816574339
1994,56.01667,-163.4,359.921616245682
1994,55,-165.15,2365.82935996901
1994,54.98333,-165.73333,407.765837809537
1994,56.66667,-169.48333,79.6187107645704
1994,57,-170.8,427.920213315652
1994,55.66667,-166.96667,66.9228223098647
1994,56.66667,-168.88333,69.0557260128769
1994,55.66667,-167.56667,6877.1332109856
1994,56.01667,-167.61667,2857.7074127304
1994,55.68333,-163.38333,4958.50066250925
1994,57,-171.4,3960.67431863826
1994,55.68333,-164.58333,1072.82007626528
1994,56.01667,-164.58333,147.64480552406
1994,55.99167,-168.18333,110.680124044985
1994,56.33333,-168.23333,77.5354694072693
1994,56.33333,-164.6,76.7226219576497
1994,56.35,-163.36667,468.237010362555
1994,57,-161.55,293.422845085487
1994,57,-164.01667,77.7110002268459
1994,57,-165.18333,1260.06441305267
1994,56.66667,-166.41667,12883.3859809085
1994,57,-166.45,591.103131042395
1994,56.66667,-164.61667,993.799155760566
1994,57,-165.83333,1418.60064788942
1994,57,-167.08333,2084.69581526434
1994,56.7,-165.86667,7012.46702969445
1994,56.66667,-163.98333,4298.16777486291
1994,57,-164.58333,1897.15222029011
1994,57.33333,-167.1,3139.53443540702
1994,56.33333,-170.7,3645.82094978833
1994,57.33333,-172.08333,2781.6249123373
1994,56.66667,-172.56667,8015.63868425753
1994,56.66667,-170.73333,10836.1767264947
1994,56.35,-165.83333,7110.51896377467
1994,57,-172.03333,2829.88942417847
1994,56.66667,-171.96667,1445.19634480326
1994,56.68333,-170.1,5238.30905474306
1994,56.35,-165.23333,1606.56830929584
1994,56.66667,-165.23333,1685.3318884275
1994,56.33333,-170.06667,204.527884864407
1994,55.63333,-168.25,13601.6230285228
1994,55.66667,-166.4,4889.33774295756
1994,56.66667,-171.33333,11756.4923634887
1994,57,-172.66667,2841.37952292841
1994,56.35,-166.43333,3630.58455664053
1994,57.35,-170.83333,7078.7650063185
1994,57.33333,-168.38333,3301.86174190211
1994,56.66667,-168.3,589.040476849174
1994,58,-171,16690.2450824073
1994,57.35,-169.58333,7742.48522573761
1994,57.33333,-167.71667,217.441171658585
1994,56.66667,-167.7,1386.82995616111
1994,58,-171.58333,13692.2014853676
1994,57.63333,-171.58333,848.579701373778
1994,56.66667,-167.06667,216.091246942647
1994,56.33333,-167.65,69.920414789952
1994,56.33333,-167.03333,1181.01038412238
1994,57.66667,-170.9,1339.08384765645
1994,57,-167.68333,2027.52546020927
1994,57,-168.96667,4785.96719049153
1994,56.96667,-168.36667,2126.59883387402
1994,57.66667,-169.03333,23509.4025830577
1994,57.66667,-169.65,11039.0410224614
1994,57.66667,-167.75,2329.42210056744
1994,57.66667,-168.38333,1017.4224365049
1994,57.66667,-170.28333,4232.89758015185
1994,58,-170.31667,8404.40836098188
1994,57.66667,-167.11667,6845.93632562605
1994,58.35,-170.93333,6158.77023003162
1994,58.35,-171.56667,7262.74508802825
1994,58.66667,-172.28333,1285.16131148821
1994,58.68333,-172.88333,2038.78270766959
1994,58.66667,-173.43333,10105.8863369423
1994,59,-173.61667,3505.10176118176
1994,58,-172.08333,1603.14910757778
1994,56,-167,8230.12709043257
1994,58.85,-175.13333,1733.08986626777
1994,58.33333,-172.23333,4133.87911077597
1994,58.31667,-166.51667,2941.85236841128
1994,58.31667,-172.88333,2077.47607369385
1994,58.03333,-172.81667,5034.31228509491
1994,58.31667,-167.08333,2573.9713938906
1994,57.33333,-164.55,4439.23954947863
1994,58.33333,-167.73333,1002.04918322412
1994,58.68333,-169.15,2759.1109110087
1994,59.01667,-174.25,986.749026359591
1994,58.66667,-170.38333,69.5102250532973
1994,58.7,-167.93333,3115.8164544443
1994,58.68333,-168.48333,6132.3925593834
1994,58.66667,-170.98333,3342.37318359075
1994,58.68333,-169.76667,3271.58217675005
1994,58.35,-173.41667,2265.09932063096
1994,58.01667,-168.98333,237.54826672215
1994,57.96667,-167.2,445.6497578121
1994,57.98333,-168.38333,359.486275674141
1994,57.68333,-165.25,72.3889930209195
1994,58.01667,-166.56667,2187.05997025205
1994,58,-169.63333,4267.14118433995
1994,57.41667,-165.28333,3846.30329383146
1994,58.01667,-165.96667,2642.11091976407
1994,57.4,-165.85,3496.11331793808
1994,57.96667,-167.8,10640.6410101305
1994,58.31667,-170.36667,3827.66584331108
1994,58.31667,-168.96667,989.496967703612
1994,58.66667,-171.81667,1851.76002854502
1994,59.31667,-172.33333,199.010989926874
1994,58.96667,-171.71667,73.60386397351
1994,58.33333,-168.36667,70.2271388452374
1994,59.65,-173.1,97.9561713907487
1994,59.18333,-172.06667,1180.21044645281
1994,58.36667,-169.61667,2106.26351185378
1994,59.68333,-173.75,8945.37716144779
1994,59.33333,-174.38333,3342.18138900161
1994,59.35,-173.75,145.941686166052
1994,59.35,-173.05,231.979114212143
1994,59,-172.86667,308.096471502499
1994,58.95,-172.3,2809.18621025441
1994,57.66667,-165.88333,2056.70781130116
1994,57.68333,-166.41667,9158.24071524478
1994,57.4,-166.48333,1751.10260024481
1994,57.35,-170.23333,3547.06065802505
1994,57.00167,-173.23,486.359334742799
1994,57.68333,-172.15,10637.4908181782
1994,57.68333,-172.76667,3822.72266121051
1994,57.33333,-172.71667,4523.84042957672
1994,59.35,-171.18917,723.319522029781
1994,60.33667,-171.385,3029.00864331252
1994,60.35167,-172.05167,2614.12577539337
1994,60.995,-171.5125,749.192187134392
1994,59.68334,-171.28834,4685.14548982695
1994,60.97667,-172.80084,1141.58802218386
1994,60.68167,-172.77417,1637.73289178829
1994,60.02334,-171.29583,2546.94282023173
1994,60.6575,-172.07,214.047754159474
1994,59.015,-171.12334,360.933713801673
1994,60.68667,-171.39584,72.806952253928
1994,57.32834,-173.36583,76.7830278179985
1994,58.00667,-173.475,73.025654551142
1994,59.645,-171.9,145.997564593375
1994,60.33417,-174.0225,451.391257759372
1994,61.00084,-173.53334,289.006329270186
1994,60.00167,-173.26583,896.477436457261
1994,60.97917,-174.21084,9887.70882660339
1994,60.0025,-172.59334,6914.2859046257
1994,60.64167,-174.13583,5691.42937796934
1994,59.98167,-171.9525,8425.54854780855
1994,60.00167,-174.57084,1597.70835451434
1994,59.99334,-173.92667,2430.35577739176
1994,59.665,-172.59334,1513.09757579809
1994,59.68417,-174.41417,1807.0234718534
1994,59.6675,-175.12417,3593.98359370104
1994,59.6675,-175.895,10096.720265484
1994,59.65417,-176.565,3694.14402645998
1994,59.6625,-177.16667,455.733278797665
1994,58.98,-176.32334,2986.509337083
1994,59.3225,-177.03,137.331266310685
1994,59.98667,-177.89334,7648.69715812329
1994,59.3225,-176.36333,2800.76842196734
1994,59.98167,-177.17917,589.656312769377
1994,59.9875,-176.72167,243.055211236992
1994,59.9875,-175.8975,1510.90086038608
1994,60,-175.23417,334.471331106116
1994,59.3225,-175.72334,1514.10451907614
1994,59.3475,-175.08667,18572.3476719816
1994,57.5,-170.5925,682.052178506248
1994,56.84167,-170.485,1445.95676726186
1994,56.8325,-169.88667,3170.23760834153
1994,59.99083,-170.58167,3399.23361928384
1994,59.3175,-170.5125,1092.21306561334
1994,60.34,-170.00917,2539.21506342457
1994,60.01,-169.3275,12273.9435763347
1994,58.99917,-169.84667,7602.64311557291
1994,59.675,-169.89,674.894531549524
1994,59.01,-170.46,622.166855631204
1994,59.33084,-169.87584,4514.95576196851
1994,59.315,-169.2225,3479.40658162181
1994,59.6575,-170.5425,13004.5946245437
1994,59.66084,-168.63584,1379.36516629465
1994,59.64833,-167.92667,5938.23659964992
1994,60.3275,-169.30084,5939.44367721115
1994,60.00834,-169.935,200.83045396695
1994,60.3225,-170.61167,68.4842836803099
1994,59.6575,-169.27667,1365.89520221744
1994,59.325,-168.57417,1237.16727484538
1994,58.99834,-169.13334,3620.21890300309
1994,59.00167,-168.52917,1006.02439393078
1994,59.5125,-173.41333,9828.26372250019
1994,59.795,-174.2725,12893.6081455057
1994,60.66242,-174.96584,1262.00712407835
1994,60.6805,-176.37184,2070.71620168664
1994,61.35167,-176.31,1419.86500360036
1994,61.014,-176.47367,2716.42998805757
1994,60.66784,-175.63467,20688.9638246933
1994,61.00833,-177.66617,1609.09490965847
1994,60.6665,-178.136,321.742221478557
1994,60.31867,-175.38025,6537.9387812198
1994,61.65125,-176.4755,5704.93117801379
1994,60.66767,-177.462,5455.63862328942
1994,60.33367,-176.00333,1275.94731333749
1994,60.33925,-174.685,13242.0596179639
1994,61.32292,-176.98917,2810.45109974676
1994,61.00667,-177.01108,7941.79400097082
